"probeset","gene","EntrezGene.ID","best_probe"
"206989_s_at","SRSF2IP","9169",FALSE
"206990_at","TNR","7143",TRUE
"206991_s_at","CCR5","1234",TRUE
"206992_s_at","ATP5S","27109",FALSE
"206993_at","ATP5S","27109",FALSE
"206994_at","CST4","1472",TRUE
"206995_x_at","SCARF1","8578",TRUE
"206996_x_at","CACNB1","782",TRUE
"206997_s_at","HS6ST1","9394",TRUE
"206998_x_at","PRB3","5544",TRUE
"206999_at","IL12RB2","3595",TRUE
"207000_s_at","PPP3CC","5533",TRUE
"207001_x_at","TSC22D3","1831",TRUE
"207002_s_at","PLAGL1","5325",TRUE
"207003_at","GUCA2A","2980",TRUE
"207004_at","BCL2","596",FALSE
"207005_s_at","BCL2","596",FALSE
"207006_s_at","CCDC106","29903",TRUE
"207007_at","NR1I3","9970",TRUE
"207008_at","CXCR2","3579",TRUE
"207009_at","PHOX2B","8929",TRUE
"207010_at","GABRB1","2560",TRUE
"207011_s_at","PTK7","5754",TRUE
"207012_at","MMP16","4325",FALSE
"207013_s_at","MMP16","4325",FALSE
"207014_at","GABRA2","2555",FALSE
"207015_s_at","ALDH1A2","8854",FALSE
"207016_s_at","ALDH1A2","8854",TRUE
"207017_at","RAB27B","5874",TRUE
"207018_s_at","RAB27B","5874",FALSE
"207019_s_at","AKAP4","8852",TRUE
"207020_at","HSF2BP","11077",TRUE
"207021_at","ZPBP","11055",TRUE
"207022_s_at","LDHC","3948",TRUE
"207023_x_at","KRT10","3858",FALSE
"207024_at","CHRND","1144",TRUE
"207025_at","GJC2","57165",TRUE
"207026_s_at","ATP2B3","492",FALSE
"207027_at","HGFAC","3083",TRUE
"207028_at","MYCNOS","10408",FALSE
"207029_at","KITLG","4254",FALSE
"207030_s_at","CSRP2","1466",TRUE
"207031_at","NKX3-2","579",TRUE
"207032_s_at","CRISP1","167",FALSE
"207033_at","GIF","2694",TRUE
"207034_s_at","GLI2","2736",FALSE
"207035_at","SLC30A3","7781",TRUE
"207036_x_at","GRIN2D","2906",TRUE
"207037_at","TNFRSF11A","8792",TRUE
"207038_at","SLC16A6","9120",TRUE
"207039_at","CDKN2A","1029",TRUE
"207040_s_at","ST13","6767",FALSE
"207041_at","MASP2","10747",FALSE
"207042_at","E2F2","1870",TRUE
"207043_s_at","SLC6A9","6536",TRUE
"207044_at","THRB","7068",TRUE
"207045_at","CCDC132","55610",TRUE
"207046_at","HIST2H4A /// HIST2H4B","554313 /// 8370",FALSE
"207047_s_at","CLCNKA /// CLCNKB","1187 /// 1188",FALSE
"207048_at","SLC6A11","6538",TRUE
"207049_at","SCN8A","6334",TRUE
"207050_at","CACNA2D1","781",TRUE
"207051_at","SLC17A4","10050",TRUE
"207052_at","HAVCR1","26762",TRUE
"207053_at","SLC8A1","6546",FALSE
"207054_at","IMPG1","3617",TRUE
"207055_at","GPR37L1","9283",TRUE
"207056_s_at","SLC4A8","9498",TRUE
"207057_at","SLC16A7","9194",TRUE
"207058_s_at","PARK2","5071",TRUE
"207059_at","PAX9","5083",TRUE
"207060_at","EN2","2020",TRUE
"207061_at","ERN1","2081",TRUE
"207062_at","IAPP","3375",TRUE
"207063_at","NCRNA00185","55410",TRUE
"207064_s_at","AOC2","314",TRUE
"207065_at","KRT75","9119",TRUE
"207066_at","HRC","3270",TRUE
"207067_s_at","HDC","3067",TRUE
"207068_at","ZFP37","7539",TRUE
"207069_s_at","SMAD6","4091",TRUE
"207070_at","RGR","5995",TRUE
"207071_s_at","ACO1","48",TRUE
"207072_at","IL18RAP","8807",TRUE
"207073_at","CDKL2","8999",TRUE
"207074_s_at","SLC18A1","6570",TRUE
"207075_at","NLRP3","114548",TRUE
"207076_s_at","ASS1","445",TRUE
"207077_at","CELA2B","51032",TRUE
"207078_at","MED6","10001",FALSE
"207079_s_at","MED6","10001",FALSE
"207080_s_at","PYY","5697",TRUE
"207081_s_at","PI4KA","5297",TRUE
"207082_at","CSF1","1435",FALSE
"207083_s_at","CC2D1A","54862",FALSE
"207084_at","POU3F2","5454",TRUE
"207085_x_at","CSF2RA","1438",FALSE
"207086_x_at","GAGE1 /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8","100008586 /// 100101629 /// 100132399 /// 2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645073 /// 729396 /// 729408 /// 729422 /// 729431 /// 729442 /// 729447",FALSE
"207087_x_at","ANK1","286",FALSE
"207088_s_at","SLC25A11","8402",TRUE
"207089_at","NRAP","4892",TRUE
"207090_x_at","ZFP30","22835",TRUE
"207091_at","P2RX7","5027",TRUE
"207092_at","LEP","3952",TRUE
"207093_s_at","OMG","4974",TRUE
"207094_at","CXCR1","3577",TRUE
"207095_at","SLC10A2","6555",TRUE
"207096_at","SAA4","6291",TRUE
"207097_s_at","SLC17A2","10246",TRUE
"207098_s_at","MFN1","55669",TRUE
"207099_s_at","CHM","1121",TRUE
"207100_s_at","VAMP1","6843",TRUE
"207101_at","VAMP1","6843",FALSE
"207102_at","AKR1D1","6718",TRUE
"207103_at","KCND2","3751",TRUE
"207104_x_at","LILRB1","10859",TRUE
"207105_s_at","PIK3R2","5296",TRUE
"207106_s_at","LTK","4058",TRUE
"207107_at","RPE65","6121",TRUE
"207108_s_at","NIPBL","25836",TRUE
"207109_at","POU2F3","25833",TRUE
"207110_at","KCNJ12","3768",TRUE
"207111_at","EMR1","2015",TRUE
"207112_s_at","GAB1","2549",TRUE
"207113_s_at","TNF","7124",TRUE
"207114_at","LY6G6C","80740",TRUE
"207115_x_at","MBTD1","54799",TRUE
"207116_s_at","GAPDHS","26330",TRUE
"207117_at","ZNF117","51351",TRUE
"207118_s_at","MMP23A /// MMP23B","8510 /// 8511",FALSE
"207119_at","PRKG1","5592",TRUE
"207120_at","ZNF667","63934",TRUE
"207121_s_at","MAPK6","5597",TRUE
"207122_x_at","SULT1A2","6799",FALSE
"207123_s_at","MATN4","8785",TRUE
"207124_s_at","GNB5","10681",TRUE
"207125_at","ZNF225","7768",TRUE
"207126_x_at","UGT1A1 /// UGT1A10 /// UGT1A4 /// UGT1A6 /// UGT1A8 /// UGT1A9","54575 /// 54576 /// 54578 /// 54600 /// 54657 /// 54658",FALSE
"207127_s_at","HNRNPH3","3189",FALSE
"207128_s_at","ZNF223","7766",TRUE
"207129_at","CA5B","11238",FALSE
"207130_at","ZMYND8","23613",TRUE
"207131_x_at","GGT1","2678",FALSE
"207132_x_at","PFDN5","5204",TRUE
"207133_x_at","ALPK1","80216",TRUE
"207134_x_at","TPSB2","64499",TRUE
"207135_at","HTR2A","3356",FALSE
"207136_at","ARR3","407",TRUE
"207137_at","NFKBIL2","4796",TRUE
"207138_at","PHF2","5253",TRUE
"207139_at","ATP4A","495",TRUE
"207140_at","ALPI","248",FALSE
"207141_s_at","KCNJ3","3760",FALSE
"207142_at","KCNJ3","3760",TRUE
"207143_at","CDK6","1021",TRUE
"207144_s_at","CITED1","4435",TRUE
"207145_at","MSTN","2660",TRUE
"207146_at","KRT32","3882",TRUE
"207147_at","DLX2","1746",TRUE
"207148_x_at","MYOZ2","51778",FALSE
"207149_at","CDH12","1010",TRUE
"207150_at","SLC18A3","6572",TRUE
"207151_at","ADCYAP1R1","117",TRUE
"207152_at","NTRK2","4915",FALSE
"207153_s_at","GLMN","11146",TRUE
"207154_at","DIO3","1735",TRUE
"207155_at","TBX5","6910",TRUE
"207156_at","HIST1H2AG","8969",TRUE
"207157_s_at","GNG5","2787",TRUE
"207158_at","APOBEC1","339",TRUE
"207159_x_at","CRTC1","23373",TRUE
"207160_at","IL12A","3592",TRUE
"207161_at","KIAA0087","9808",TRUE
"207162_s_at","CACNA1B","774",TRUE
"207163_s_at","AKT1","207",TRUE
"207164_s_at","ZNF238","10472",TRUE
"207165_at","HMMR","3161",TRUE
"207166_at","GNGT1","2792",TRUE
"207167_at","CD101","9398",TRUE
"207168_s_at","H2AFY","9555",FALSE
"207169_x_at","DDR1","780",TRUE
"207170_s_at","LETMD1","25875",TRUE
"207172_s_at","CDH11","1009",FALSE
"207173_x_at","CDH11","1009",TRUE
"207174_at","GPC5","2262",TRUE
"207175_at","ADIPOQ","9370",TRUE
"207176_s_at","CD80","941",TRUE
"207177_at","PTGFR","5737",TRUE
"207178_s_at","FRK","2444",TRUE
"207179_at","TLX1","3195",TRUE
"207180_s_at","HTATIP2","10553",FALSE
"207181_s_at","CASP7","840",TRUE
"207182_at","GABRA6","2559",TRUE
"207183_at","GPR19","2842",TRUE
"207184_at","SLC6A13","6540",TRUE
"207185_at","SLC10A1","6554",TRUE
"207186_s_at","BPTF","2186",TRUE
"207187_at","JAK3","3718",FALSE
"207188_at","CDK3","1018",TRUE
"207189_s_at","ZZEF1","23140",FALSE
"207190_at","ZZEF1","23140",TRUE
"207191_s_at","ISLR","3671",TRUE
"207192_at","DNASE1L2","1775",TRUE
"207193_at","AGRP","181",TRUE
"207194_s_at","ICAM4","3386",TRUE
"207195_at","CNTN6","27255",TRUE
"207196_s_at","TNIP1","10318",TRUE
"207197_at","ZIC3","7547",TRUE
"207198_s_at","LIMS1","3987",FALSE
"207199_at","TERT","7015",TRUE
"207200_at","OTC","5009",TRUE
"207201_s_at","SLC22A1","6580",TRUE
"207202_s_at","NR1I2","8856",TRUE
"207203_s_at","NR1I2","8856",FALSE
"207204_at","FSCN2","25794",TRUE
"207205_at","CEACAM4","1089",TRUE
"207206_s_at","ALOX12","239",TRUE
"207207_at","RBMXL2","27288",FALSE
"207208_at","RBMXL2","27288",TRUE
"207209_at","CETN1","1068",TRUE
"207210_at","GABRA3","2556",TRUE
"207211_at","USP2","9099",FALSE
"207212_at","SLC9A3","6550",TRUE
"207213_s_at","USP2","9099",TRUE
"207214_at","SPINK4","27290",TRUE
"207215_at","GSTTP1","25774",TRUE
"207216_at","TNFSF8","944",TRUE
"207217_s_at","NOX1","27035",FALSE
"207218_at","F9","2158",TRUE
"207219_at","ZNF643","65243",TRUE
"207220_at","ART4","420",TRUE
"207221_at","F2RL3","9002",TRUE
"207222_at","PLA2G10","8399",TRUE
"207223_s_at","ROD1","9991",FALSE
"207224_s_at","SIGLEC7","27036",FALSE
"207225_at","AANAT","15",TRUE
"207226_at","HIST1H2BN","8341",TRUE
"207227_x_at","RFPL2","10739",TRUE
"207228_at","PRKACG","5568",TRUE
"207229_at","KLRAP1","10748",TRUE
"207230_at","CDON","50937",TRUE
"207231_at","DZIP3","9666",FALSE
"207232_s_at","DZIP3","9666",TRUE
"207233_s_at","MITF","4286",TRUE
"207234_at","RFX3","5991",TRUE
"207235_s_at","GRM5","2915",FALSE
"207236_at","ZNF345","25850",TRUE
"207237_at","KCNA3","3738",TRUE
"207238_s_at","PTPRC","5788",TRUE
"207239_s_at","CDK16","5127",TRUE
"207240_s_at","LHCGR","3973",TRUE
"207241_at","C4orf6","10141",TRUE
"207242_s_at","GRIK1","2897",TRUE
"207243_s_at","CALM2","805",TRUE
"207244_x_at","CYP2A6","1548",TRUE
"207245_at","UGT2B17","7367",TRUE
"207246_at","ZFY","7544",TRUE
"207247_s_at","ZFX /// ZFY","7543 /// 7544",FALSE
"207248_at","KCNA4","3739",TRUE
"207249_s_at","SLC28A2","9153",FALSE
"207250_at","SIX6","4990",TRUE
"207251_at","MEP1B","4225",TRUE
"207252_at","INE1","8552",TRUE
"207253_s_at","UBN1","29855",FALSE
"207254_at","SLC15A1","6564",TRUE
"207255_at","LEPR","3953",FALSE
"207256_at","MBL2","4153",TRUE
"207257_at","EPO","2056",TRUE
"207258_at","DSCR4","10281",TRUE
"207259_at","C17orf73","55018",TRUE
"207260_at","FEV","54738",TRUE
"207261_at","CNGA3","1261",TRUE
"207262_at","APOF","319",TRUE
"207263_x_at","VEZT","55591",TRUE
"207264_at","KDELR3","11015",TRUE
"207265_s_at","KDELR3","11015",FALSE
"207266_x_at","RBMS1","5937",TRUE
"207267_s_at","DSCR6","53820",TRUE
"207268_x_at","ABI2","10152",FALSE
"207269_at","DEFA4","1669",TRUE
"207270_x_at","CD300C","10871",TRUE
"207271_x_at","SPAG11B","10407",FALSE
"207272_at","ZNF80","7634",TRUE
"207274_at","CHRNE","1145",TRUE
"207275_s_at","ACSL1","2180",TRUE
"207276_at","CDR1","1038",TRUE
"207277_at","CD209","30835",FALSE
"207278_s_at","CD209","30835",TRUE
"207279_s_at","NEBL","10529",FALSE
"207280_at","RNF185","91445",TRUE
"207281_x_at","VCX2","51480",TRUE
"207282_s_at","MYOG","4656",TRUE
"207283_at","RPL23AP32","56969",TRUE
"207284_s_at","ASPH","444",FALSE
"207285_x_at","CSHL1","1444",TRUE
"207286_at","CEP135","9662",TRUE
"207287_at","FLJ14107","80094",TRUE
"207288_at","ASMTL-AS","80161",TRUE
"207289_at","MMP25","64386",TRUE
"207290_at","PLXNA2","5362",TRUE
"207291_at","PRRG4","79056",TRUE
"207292_s_at","MAPK7","5598",TRUE
"207293_s_at","AGTR2","186",FALSE
"207294_at","AGTR2","186",FALSE
"207295_at","SCNN1G","6340",TRUE
"207296_at","ZNF343","79175",TRUE
"207298_at","SLC17A3","10786",TRUE
"207299_s_at","GRM1","2911",FALSE
"207300_s_at","F7","2155",TRUE
"207301_at","EFNA5","1946",TRUE
"207302_at","SGCG","6445",TRUE
"207303_at","PDE1C","5137",FALSE
"207304_at","ZNF45","7596",TRUE
"207305_s_at","TRAPPC8","22878",TRUE
"207306_at","TCF15","6939",TRUE
"207307_at","HTR2C","3358",TRUE
"207308_at","SLCO1A2","6579",FALSE
"207309_at","NOS1","4842",FALSE
"207310_s_at","NOS1","4842",TRUE
"207311_at","DOC2B","8447",TRUE
"207312_at","PHKG1","5260",TRUE
"207313_x_at","KIR3DL1 /// KIR3DL2 /// LOC727787","3811 /// 3812 /// 727787",FALSE
"207314_x_at","KIR3DL1 /// KIR3DL2 /// LOC727787","3811 /// 3812 /// 727787",FALSE
"207315_at","CD226","10666",TRUE
"207316_at","HAS1","3036",TRUE
"207317_s_at","CASQ2","845",TRUE
"207318_s_at","CDK13","8621",FALSE
"207319_s_at","CDK13","8621",FALSE
"207320_x_at","STAU1","6780",FALSE
"207321_s_at","ABCB9","23457",TRUE
"207322_at","ITSN1","6453",FALSE
"207323_s_at","MBP","4155",FALSE
"207324_s_at","DSC1","1823",TRUE
"207325_x_at","MAGEA1","4100",TRUE
"207326_at","BTC","685",TRUE
"207327_at","EYA4","2070",TRUE
"207328_at","ALOX15","246",TRUE
"207329_at","MMP8","4317",TRUE
"207330_at","PZP","5858",TRUE
"207332_s_at","TFRC","7037",FALSE
"207333_at","NMBR","4829",TRUE
"207334_s_at","TGFBR2","7048",TRUE
"207335_x_at","ATP5I","521",TRUE
"207336_at","SOX5","6660",TRUE
"207337_at","CTAG2","30848",FALSE
"207338_s_at","ZNF200","7752",TRUE
"207339_s_at","LTB","4050",TRUE
"207341_at","PRTN3","5657",TRUE
"207342_at","CNGB1","1258",FALSE
"207343_at","LYZL6","57151",TRUE
"207344_at","AKAP3","10566",TRUE
"207345_at","FST","10468",TRUE
"207346_at","STX2","2054",TRUE
"207347_at","ERCC6 /// PGBD3","2074 /// 267004",FALSE
"207348_s_at","LIG3","3980",FALSE
"207349_s_at","UCP3","7352",TRUE
"207350_s_at","VAMP4","8674",FALSE
"207351_s_at","SH2D2A","9047",TRUE
"207352_s_at","GABRB2","2561",TRUE
"207353_s_at","HMX1","3166",TRUE
"207354_at","CCL16","6360",TRUE
"207355_at","SLC1A7","6512",TRUE
"207356_at","DEFB4A","1673",TRUE
"207357_s_at","GALNT10","55568",TRUE
"207358_x_at","MACF1","23499",FALSE
"207359_at","CAMKK2","10645",TRUE
"207360_s_at","NTSR1","4923",TRUE
"207361_at","HBP1","26959",TRUE
"207362_at","SLC30A4","7782",TRUE
"207363_at","RS1","6247",FALSE
"207364_at","TEX28","1527",TRUE
"207365_x_at","USP34","9736",FALSE
"207366_at","KCNS1","3787",TRUE
"207367_at","ATP12A","479",TRUE
"207368_at","HTR1D","3352",TRUE
"207369_at","BRS3","680",TRUE
"207370_at","IBSP","3381",TRUE
"207372_s_at","ENTPD2","954",TRUE
"207373_at","HOXD10","3236",TRUE
"207374_at","PLSCR2","57047",TRUE
"207375_s_at","IL15RA","3601",TRUE
"207376_at","VENTX","27287",TRUE
"207377_at","PPP1R2P9","80316",TRUE
"207378_at","TREH","11181",TRUE
"207379_at","EDIL3","10085",TRUE
"207380_x_at","NOX1","27035",FALSE
"207381_at","ALOX12B","242",TRUE
"207382_at","TP63","8626",FALSE
"207383_s_at","RHBDL1","9028",TRUE
"207384_at","PGLYRP1","8993",TRUE
"207385_at","TFDP3","51270",TRUE
"207386_at","CYP7B1","9420",TRUE
"207387_s_at","GK","2710",TRUE
"207388_s_at","PTGES","9536",FALSE
"207389_at","GP1BA","2811",TRUE
"207390_s_at","SMTN","6525",FALSE
"207391_s_at","PIP5K1A","8394",FALSE
"207392_x_at","UGT2B15","7366",TRUE
"207393_at","HCRTR2","3062",TRUE
"207394_at","ZNF137P","7696",TRUE
"207395_at","BTN1A1","696",TRUE
"207396_s_at","ALG3","10195",TRUE
"207397_s_at","HOXD13","3239",FALSE
"207398_at","HOXD13","3239",TRUE
"207399_at","BFSP2","8419",TRUE
"207400_at","NPY5R","4889",TRUE
"207401_at","PROX1","5629",TRUE
"207402_at","ZNF132","7691",TRUE
"207403_at","IRS4","8471",TRUE
"207404_s_at","HTR1E","3354",TRUE
"207405_s_at","RAD17","5884",TRUE
"207406_at","CYP7A1","1581",TRUE
"207407_x_at","CYP4A11","1579",TRUE
"207408_at","SLC22A14","9389",TRUE
"207409_at","LECT2","3950",TRUE
"207410_s_at","TLX2","3196",TRUE
"207412_x_at","CELP","1057",TRUE
"207413_s_at","SCN5A","6331",TRUE
"207414_s_at","PCSK6","5046",TRUE
"207415_at","PLA2R1","22925",FALSE
"207416_s_at","NFATC3","4775",FALSE
"207417_s_at","ZNF177","7730",TRUE
"207418_s_at","DDO","8528",FALSE
"207419_s_at","RAC2","5880",TRUE
"207420_at","COLEC10","10584",TRUE
"207421_at","CA5A","763",TRUE
"207422_at","ADAM20","8748",TRUE
"207423_s_at","ADAM20","8748",FALSE
"207424_at","MYF5","4617",TRUE
"207425_s_at","SEPT9","10801",TRUE
"207426_s_at","TNFSF4","7292",TRUE
"207427_at","ACR","49",TRUE
"207428_x_at","CDK11A /// CDK11B","728642 /// 984",FALSE
"207429_at","SLC22A2","6582",TRUE
"207430_s_at","MSMB","4477",TRUE
"207431_s_at","DEGS1","8560",TRUE
"207432_at","BEST2","54831",TRUE
"207433_at","IL10","3586",TRUE
"207434_s_at","FXYD2","486",FALSE
"207435_s_at","SRRM2","23524",FALSE
"207436_x_at","KIAA0894","22833",TRUE
"207437_at","NOVA1","4857",TRUE
"207438_s_at","SNUPN","10073",TRUE
"207439_s_at","SLC35A2","7355",FALSE
"207440_at","SLC35A2","7355",TRUE
"207441_at","SMR3B","10879",TRUE
"207442_at","CSF3","1440",TRUE
"207443_at","NR2E1","7101",TRUE
"207444_at","SLC22A13","9390",TRUE
"207445_s_at","CCR9","10803",TRUE
"207446_at","TLR6","10333",TRUE
"207447_s_at","MGAT4C","25834",TRUE
"207448_at","POFUT2","23275",TRUE
"207449_s_at","POFUT2","23275",FALSE
"207450_s_at","POU6F2","11281",TRUE
"207451_at","NKX2-8","26257",TRUE
"207452_s_at","CNTN5","53942",TRUE
"207453_s_at","DNAJB5","25822",TRUE
"207454_at","GRIK3","2899",TRUE
"207455_at","P2RY1","5028",TRUE
"207456_at","HNF4G","3174",TRUE
"207457_s_at","LY6G6D","58530",TRUE
"207458_at","C8orf51","78998",TRUE
"207459_x_at","GYPB","2994",FALSE
"207460_at","GZMM","3004",TRUE
"207462_at","GLRA2","2742",TRUE
"207463_x_at","PRSS3","5646",FALSE
"207464_at","AHCYL1","10768",TRUE
"207465_at","LOC100127886","100127886",TRUE
"207466_at","GAL","51083",FALSE
"207467_x_at","CAST","831",FALSE
"207468_s_at","SFRP5","6425",TRUE
"207469_s_at","PIR","8544",TRUE
"207472_at","RARS2","57038",TRUE
"207473_at","MLN","4295",TRUE
"207474_at","SNRK","54861",TRUE
"207475_at","FABP2","2169",TRUE
"207476_at","LOC100507630","100507630",TRUE
"207480_s_at","MEIS2","4212",TRUE
"207482_at","TP53TG5","27296",TRUE
"207483_s_at","CAND1","55832",FALSE
"207484_s_at","EHMT2","10919",TRUE
"207485_x_at","BTN3A1","11119",TRUE
"207486_x_at","CHN2","1124",FALSE
"207489_at","RPS2P45","80052",TRUE
"207490_at","TUBA4B","80086",TRUE
"207491_at","MOGAT2","80168",TRUE
"207492_at","NGLY1","55768",TRUE
"207493_x_at","SSX2 /// SSX2B","6757 /// 727837",FALSE
"207494_s_at","ZNF76","7629",TRUE
"207495_at","RAB28","9364",TRUE
"207496_at","MS4A2","2206",TRUE
"207497_s_at","MS4A2","2206",FALSE
"207498_s_at","CYP2D6","1565",FALSE
"207499_x_at","UNC45A","55898",TRUE
"207500_at","CASP5","838",TRUE
"207501_s_at","FGF12","2257",FALSE
"207502_at","GUCA2B","2981",TRUE
"207503_at","TCP10","6953",TRUE
"207504_at","CA7","766",TRUE
"207505_at","PRKG2","5593",TRUE
"207506_at","GLRX3","10539",FALSE
"207507_s_at","ATP5G3","518",TRUE
"207508_at","ATP5G3","518",FALSE
"207509_s_at","LAIR2","3904",TRUE
"207510_at","BDKRB1","623",TRUE
"207511_s_at","C2orf24","27013",TRUE
"207513_s_at","ZNF189","7743",TRUE
"207514_s_at","GNAT1","2779",TRUE
"207515_s_at","POLR1C","9533",FALSE
"207516_at","CHRNB4","1143",TRUE
"207517_at","LAMC2","3918",FALSE
"207518_at","DGKE","8526",TRUE
"207519_at","SLC6A4","6532",TRUE
"207521_s_at","ATP2A3","489",TRUE
"207522_s_at","ATP2A3","489",FALSE
"207523_at","C6orf10","10665",TRUE
"207524_at","ST7","7982",FALSE
"207525_s_at","GIPC1","10755",TRUE
"207526_s_at","IL1RL1","9173",TRUE
"207527_at","KCNJ9","3765",TRUE
"207528_s_at","SLC7A11","23657",FALSE
"207529_at","DEFA5","1670",TRUE
"207530_s_at","CDKN2B","1030",TRUE
"207531_at","CRYGC","1420",TRUE
"207532_at","CRYGD","1421",TRUE
"207533_at","CCL1","6346",TRUE
"207534_at","MAGEB1","4112",TRUE
"207535_s_at","NFKB2","4791",FALSE
"207536_s_at","TNFRSF9","3604",FALSE
"207537_at","PFKFB1","5207",TRUE
"207538_at","IL4","3565",TRUE
"207539_s_at","IL4","3565",FALSE
"207540_s_at","SYK","6850",TRUE
"207541_s_at","EXOSC10","5394",TRUE
"207542_s_at","AQP1","358",TRUE
"207543_s_at","P4HA1","5033",TRUE
"207544_s_at","ADH6","130",TRUE
"207545_s_at","NUMB","8650",TRUE
"207546_at","ATP4B","496",TRUE
"207547_s_at","FAM107A","11170",FALSE
"207548_at","GRM7","2917",TRUE
"207549_x_at","CD46","4179",FALSE
"207550_at","MPL","4352",FALSE
"207551_s_at","MSL3","10943",FALSE
"207552_at","ATP5G2","517",TRUE
"207553_at","OPRK1","4986",TRUE
"207554_x_at","TBXA2R","6915",FALSE
"207555_s_at","TBXA2R","6915",TRUE
"207556_s_at","DGKZ","8525",TRUE
"207557_s_at","RYR2","6262",FALSE
"207558_s_at","PITX2","5308",TRUE
"207559_s_at","ZMYM3","9203",TRUE
"207560_at","SLC28A1","9154",TRUE
"207561_s_at","ACCN3","9311",TRUE
"207562_at","DGKQ","1609",TRUE
"207563_s_at","OGT","8473",FALSE
"207564_x_at","OGT","8473",FALSE
"207565_s_at","MR1","3140",FALSE
"207566_at","MR1","3140",FALSE
"207567_at","SLC13A2","9058",TRUE
"207568_at","CHRNA6","8973",TRUE
"207569_at","ROS1","6098",TRUE
"207570_at","SHOX","6473",TRUE
"207571_x_at","C1orf38","9473",TRUE
"207573_x_at","ATP5L","10632",FALSE
"207574_s_at","GADD45B","4616",FALSE
"207575_at","GOLGA6A","342096",TRUE
"207576_x_at","OXT","5020",TRUE
"207577_at","HTR4","3360",FALSE
"207578_s_at","HTR4","3360",FALSE
"207579_at","MAGEB3","4114",TRUE
"207580_at","MAGEB4","4115",TRUE
"207581_s_at","MAGEB4","4115",FALSE
"207582_at","PIN1P1","5301",TRUE
"207583_at","ABCD2","225",TRUE
"207584_at","LPA","4018",TRUE
"207585_s_at","RPL36AL","6166",TRUE
"207586_at","SHH","6469",TRUE
"207587_at","CRYGA","1418",TRUE
"207589_at","ADRA1B","147",TRUE
"207590_s_at","CENPI","2491",FALSE
"207591_s_at","ARID1A","8289",TRUE
"207592_s_at","HCN2","610",TRUE
"207593_at","ABCG4","64137",TRUE
"207594_s_at","SYNJ1","8867",FALSE
"207595_s_at","BMP1","649",FALSE
"207597_at","ADAM18","8749",TRUE
"207598_x_at","XRCC2","7516",TRUE
"207599_at","MMP20","9313",TRUE
"207600_at","KCNC3","3748",TRUE
"207601_at","SULT1B1","27284",TRUE
"207602_at","TMPRSS11D","9407",TRUE
"207603_at","SLC4A7","9497",TRUE
"207604_s_at","SLC4A7","9497",FALSE
"207605_x_at","ZNF117","51351",FALSE
"207606_s_at","ARHGAP12","94134",TRUE
"207607_at","ASCL2","430",TRUE
"207608_x_at","CYP1A2","1544",FALSE
"207609_s_at","CYP1A2","1544",TRUE
"207610_s_at","EMR2","30817",TRUE
"207611_at","HIST1H2BL","8340",TRUE
"207612_at","WNT8B","7479",TRUE
"207613_s_at","CAMK2A","815",TRUE
"207614_s_at","CUL1","8454",TRUE
"207615_s_at","C16orf3","750",TRUE
"207616_s_at","TANK","10010",FALSE
"207617_at","DDX3X","1654",TRUE
"207618_s_at","BCS1L","617",TRUE
"207619_at","HCRTR1","3061",TRUE
"207620_s_at","CASK","8573",TRUE
"207621_s_at","PEMT","10400",TRUE
"207622_s_at","ABCF2","10061",FALSE
"207623_at","ABCF2","10061",TRUE
"207624_s_at","RPGR","6103",TRUE
"207625_s_at","CBFA2T2","9139",FALSE
"207626_s_at","SLC7A2","6542",TRUE
"207627_s_at","TFCP2","7024",TRUE
"207628_s_at","WBSCR22","114049",TRUE
"207629_s_at","ARHGEF2","9181",TRUE
"207630_s_at","CREM","1390",FALSE
"207631_at","NBR2","10230",TRUE
"207632_at","MUSK","4593",TRUE
"207633_s_at","MUSK","4593",FALSE
"207634_at","PDCD1","5133",TRUE
"207635_s_at","KCNH1","3756",TRUE
"207636_at","SERPINI2","5276",TRUE
"207637_at","WSCD2","9671",TRUE
"207638_at","TMPRSS15","5651",TRUE
"207639_at","FZD9","8326",TRUE
"207640_x_at","NTN3","4917",TRUE
"207641_at","TNFRSF13B","23495",TRUE
"207642_at","HCRT","3060",TRUE
"207643_s_at","TNFRSF1A","7132",TRUE
"207644_at","FOXH1","8928",TRUE
"207645_s_at","CHD1L","9557",TRUE
"207646_s_at","CDY1 /// CDY1B /// CDY2A /// CDY2B","203611 /// 253175 /// 9085 /// 9426",FALSE
"207647_at","CDY1","9085",TRUE
"207648_at","DRP2","1821",TRUE
"207649_at","KRT37","8688",TRUE
"207650_x_at","PTGER1","5731",TRUE
"207651_at","GPR171","29909",TRUE
"207652_s_at","CMKLR1","1240",TRUE
